timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734359486360,626,/submit/firefox-desktop/newtab/1/4c825728-fb4c-4f22-895c-bd1fe3ca2115-181,200,OK,Thread Group 1-3,text,false,"The operation lasted too long: It took 626 milliseconds, but should not have lasted longer than 500 milliseconds.",891,3036,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/4c825728-fb4c-4f22-895c-bd1fe3ca2115,626,0,357
1734359486941,63,/moodle/my/courses.php-185,200,OK,Thread Group 1-1,text,true,,8817,517,5,5,https://cse.buet.ac.bd/moodle/my/courses.php,62,0,0
1734359486940,67,/moodle/my/courses.php-185,200,OK,Thread Group 1-2,text,true,,8817,517,5,5,https://cse.buet.ac.bd/moodle/my/courses.php,66,0,0
1734359487007,46,/moodle/course/index.php-186,200,OK,Thread Group 1-2,text,true,,8123,519,5,5,https://cse.buet.ac.bd/moodle/course/index.php,45,0,0
1734359487004,53,/moodle/course/index.php-186,200,OK,Thread Group 1-1,text,true,,8123,519,5,5,https://cse.buet.ac.bd/moodle/course/index.php,52,0,0
1734359487058,53,/moodle/calendar/view.php-187,200,OK,Thread Group 1-1,text,true,,8345,534,5,5,https://cse.buet.ac.bd/moodle/calendar/view.php?view=upcoming,52,0,0
1734359487054,57,/moodle/calendar/view.php-187,200,OK,Thread Group 1-2,text,true,,8345,534,5,5,https://cse.buet.ac.bd/moodle/calendar/view.php?view=upcoming,56,0,0
1734359486987,163,/complete/search-183,200,OK,Thread Group 1-3,text,true,,19215,291,5,5,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,163,0,0
1734359486859,292,/complete/search-177,200,OK,Thread Group 1-5,text,true,,19380,291,5,5,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,292,0,136
1734359487112,98,/moodle/course/view.php-188,200,OK,Thread Group 1-2,text,true,,10800,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,38,0,0
1734359487112,38,/moodle/course/view.php-188-0,303,See Other,Thread Group 1-2,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=83,38,0,0
1734359487152,20,/moodle/course/view.php-188-1,303,See Other,Thread Group 1-2,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=83,20,0,0
1734359487173,37,/moodle/course/view.php-188-2,200,OK,Thread Group 1-2,text,true,,6691,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,36,0,0
1734359487113,98,/moodle/course/view.php-188,200,OK,Thread Group 1-1,text,true,,10802,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,50,0,0
1734359487113,50,/moodle/course/view.php-188-0,303,See Other,Thread Group 1-1,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=83,50,0,0
1734359487164,18,/moodle/course/view.php-188-1,303,See Other,Thread Group 1-1,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=83,18,0,0
1734359487182,29,/moodle/course/view.php-188-2,200,OK,Thread Group 1-1,text,true,,6693,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,29,0,0
1734359487152,119,/complete/search-178,200,OK,Thread Group 1-5,text,true,,1924,293,5,5,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,119,0,0
1734359487211,74,/moodle/course/view.php-190,200,OK,Thread Group 1-2,text,true,,10800,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359487211,27,/moodle/course/view.php-190-0,303,See Other,Thread Group 1-2,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=84,27,0,0
1734359487238,20,/moodle/course/view.php-190-1,303,See Other,Thread Group 1-2,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=84,20,0,0
1734359487259,26,/moodle/course/view.php-190-2,200,OK,Thread Group 1-2,text,true,,6691,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,25,0,0
1734359487212,76,/moodle/course/view.php-190,200,OK,Thread Group 1-1,text,true,,10795,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,26,0,0
1734359487212,26,/moodle/course/view.php-190-0,303,See Other,Thread Group 1-1,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=84,26,0,0
1734359487238,21,/moodle/course/view.php-190-1,303,See Other,Thread Group 1-1,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=84,21,0,0
1734359487259,29,/moodle/course/view.php-190-2,200,OK,Thread Group 1-1,text,true,,6686,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,28,0,0
1734359487151,147,/moodle/-184,200,OK,Thread Group 1-3,text,true,,12081,455,5,5,https://cse.buet.ac.bd/moodle/,146,0,0
1734359486858,473,/submit/firefox-desktop/newtab/1/4c825728-fb4c-4f22-895c-bd1fe3ca2115-181,200,OK,Thread Group 1-4,text,true,,893,3036,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/4c825728-fb4c-4f22-895c-bd1fe3ca2115,473,0,156
1734359487299,50,/moodle/my/courses.php-185,200,OK,Thread Group 1-3,text,true,,8813,517,5,5,https://cse.buet.ac.bd/moodle/my/courses.php,49,0,0
1734359487285,73,/moodle/course/view.php-192,200,OK,Thread Group 1-2,text,true,,10800,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359487285,27,/moodle/course/view.php-192-0,303,See Other,Thread Group 1-2,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=86,27,0,0
1734359487312,18,/moodle/course/view.php-192-1,303,See Other,Thread Group 1-2,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=86,18,0,0
1734359487330,28,/moodle/course/view.php-192-2,200,OK,Thread Group 1-2,text,true,,6691,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,28,0,0
1734359487291,78,/moodle/course/view.php-192,200,OK,Thread Group 1-1,text,true,,10803,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,30,0,0
1734359487291,30,/moodle/course/view.php-192-0,303,See Other,Thread Group 1-1,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=86,30,0,0
1734359487321,15,/moodle/course/view.php-192-1,303,See Other,Thread Group 1-1,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=86,15,0,0
1734359487337,32,/moodle/course/view.php-192-2,200,OK,Thread Group 1-1,text,true,,6694,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,31,0,0
1734359487271,113,/complete/search-179,200,OK,Thread Group 1-5,text,true,,1488,294,5,5,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,113,0,0
1734359487351,45,/moodle/course/index.php-186,200,OK,Thread Group 1-3,text,true,,8122,519,5,5,https://cse.buet.ac.bd/moodle/course/index.php,44,0,0
1734359487360,73,/moodle/course/view.php-194,200,OK,Thread Group 1-2,text,true,,10800,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359487360,27,/moodle/course/view.php-194-0,303,See Other,Thread Group 1-2,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=89,27,0,0
1734359487388,16,/moodle/course/view.php-194-1,303,See Other,Thread Group 1-2,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=89,16,0,0
1734359487404,29,/moodle/course/view.php-194-2,200,OK,Thread Group 1-2,text,true,,6691,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,29,0,0
1734359487387,57,/-180,200,OK,Thread Group 1-5,text,true,,7497,448,5,5,https://cse.buet.ac.bd/,56,0,31
1734359487370,75,/moodle/course/view.php-194,200,OK,Thread Group 1-1,text,true,,10800,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,30,0,0
1734359487370,30,/moodle/course/view.php-194-0,303,See Other,Thread Group 1-1,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=89,30,0,0
1734359487401,16,/moodle/course/view.php-194-1,303,See Other,Thread Group 1-1,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=89,16,0,0
1734359487418,27,/moodle/course/view.php-194-2,200,OK,Thread Group 1-1,text,true,,6691,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,26,0,0
1734359487331,121,/complete/search-183,200,OK,Thread Group 1-4,text,true,,7903,291,5,5,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,121,0,0
1734359487398,59,/moodle/calendar/view.php-187,200,OK,Thread Group 1-3,text,true,,8347,534,5,5,https://cse.buet.ac.bd/moodle/calendar/view.php?view=upcoming,58,0,0
1734359487445,49,/public/img/program/pg-ds.jpg-182,200,OK,Thread Group 1-5,bin,true,,115963,469,5,5,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,27,0,0
1734359487435,84,/moodle/course/view.php-196,200,OK,Thread Group 1-2,text,true,,10802,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,33,0,0
1734359487435,33,/moodle/course/view.php-196-0,303,See Other,Thread Group 1-2,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=92,33,0,0
1734359487469,18,/moodle/course/view.php-196-1,303,See Other,Thread Group 1-2,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=92,18,0,0
1734359487487,32,/moodle/course/view.php-196-2,200,OK,Thread Group 1-2,text,true,,6693,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,31,0,0
1734359487446,91,/moodle/course/view.php-196,200,OK,Thread Group 1-1,text,true,,10799,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,35,0,0
1734359487446,36,/moodle/course/view.php-196-0,303,See Other,Thread Group 1-1,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=92,35,0,0
1734359487482,21,/moodle/course/view.php-196-1,303,See Other,Thread Group 1-1,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=92,21,0,0
1734359487504,33,/moodle/course/view.php-196-2,200,OK,Thread Group 1-1,text,true,,6690,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,32,0,0
1734359487458,95,/moodle/course/view.php-188,200,OK,Thread Group 1-3,text,true,,10802,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,33,0,0
1734359487458,33,/moodle/course/view.php-188-0,303,See Other,Thread Group 1-3,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=83,33,0,0
1734359487492,19,/moodle/course/view.php-188-1,303,See Other,Thread Group 1-3,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=83,19,0,0
1734359487511,42,/moodle/course/view.php-188-2,200,OK,Thread Group 1-3,text,true,,6693,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,41,0,0
1734359487453,142,/moodle/-184,200,OK,Thread Group 1-4,text,true,,12079,455,5,5,https://cse.buet.ac.bd/moodle/,141,0,0
1734359487555,72,/moodle/course/view.php-190,200,OK,Thread Group 1-3,text,true,,10800,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359487555,27,/moodle/course/view.php-190-0,303,See Other,Thread Group 1-3,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=84,27,0,0
1734359487583,14,/moodle/course/view.php-190-1,303,See Other,Thread Group 1-3,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=84,14,0,0
1734359487598,29,/moodle/course/view.php-190-2,200,OK,Thread Group 1-3,text,true,,6691,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,28,0,0
1734359487597,53,/moodle/my/courses.php-185,200,OK,Thread Group 1-4,text,true,,8818,517,5,5,https://cse.buet.ac.bd/moodle/my/courses.php,52,0,0
1734359487629,69,/moodle/course/view.php-192,200,OK,Thread Group 1-3,text,true,,10798,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,25,0,0
1734359487629,26,/moodle/course/view.php-192-0,303,See Other,Thread Group 1-3,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=86,25,0,0
1734359487655,14,/moodle/course/view.php-192-1,303,See Other,Thread Group 1-3,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=86,14,0,0
1734359487669,29,/moodle/course/view.php-192-2,200,OK,Thread Group 1-3,text,true,,6689,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,28,0,0
1734359487651,48,/moodle/course/index.php-186,200,OK,Thread Group 1-4,text,true,,8123,519,5,5,https://cse.buet.ac.bd/moodle/course/index.php,47,0,0
1734359487701,49,/moodle/calendar/view.php-187,200,OK,Thread Group 1-4,text,true,,8343,534,5,5,https://cse.buet.ac.bd/moodle/calendar/view.php?view=upcoming,48,0,0
1734359487700,66,/moodle/course/view.php-194,200,OK,Thread Group 1-3,text,true,,10796,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,25,0,0
1734359487700,25,/moodle/course/view.php-194-0,303,See Other,Thread Group 1-3,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=89,25,0,0
1734359487726,15,/moodle/course/view.php-194-1,303,See Other,Thread Group 1-3,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=89,14,0,0
1734359487741,25,/moodle/course/view.php-194-2,200,OK,Thread Group 1-3,text,true,,6687,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,25,0,0
1734359487520,287,/submit/firefox-desktop/pageload/1/7056d988-e775-4a21-a4d0-627003d73994-198,200,OK,Thread Group 1-2,text,true,,803,4596,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/7056d988-e775-4a21-a4d0-627003d73994,287,0,0
1734359487751,75,/moodle/course/view.php-188,200,OK,Thread Group 1-4,text,true,,10798,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,28,0,0
1734359487751,28,/moodle/course/view.php-188-0,303,See Other,Thread Group 1-4,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=83,28,0,0
1734359487779,17,/moodle/course/view.php-188-1,303,See Other,Thread Group 1-4,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=83,17,0,0
1734359487796,30,/moodle/course/view.php-188-2,200,OK,Thread Group 1-4,text,true,,6689,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,29,0,0
1734359487768,70,/moodle/course/view.php-196,200,OK,Thread Group 1-3,text,true,,10802,1566,5,5,https://cse.buet.ac.bd/moodle/login/index.php,23,0,0
1734359487768,23,/moodle/course/view.php-196-0,303,See Other,Thread Group 1-3,text,true,,2099,524,5,5,https://cse.buet.ac.bd/moodle/course/view.php?id=92,23,0,0
1734359487792,19,/moodle/course/view.php-196-1,303,See Other,Thread Group 1-3,text,true,,2010,524,5,5,https://cse.buet.ac.bd/moodle/enrol/index.php?id=92,19,0,0
1734359487811,27,/moodle/course/view.php-196-2,200,OK,Thread Group 1-3,text,true,,6693,518,5,5,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359487539,304,/submit/firefox-desktop/pageload/1/7056d988-e775-4a21-a4d0-627003d73994-198,200,OK,Thread Group 1-1,text,true,,893,4596,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/7056d988-e775-4a21-a4d0-627003d73994,304,0,0
1734359487808,64,/moodle/user/view.php-199,200,OK,Thread Group 1-2,text,true,,8850,1056,6,6,https://cse.buet.ac.bd/moodle/user/profile.php?id=68,19,0,0
1734359487808,19,/moodle/user/view.php-199-0,303,See Other,Thread Group 1-2,text,true,,2024,531,6,6,https://cse.buet.ac.bd/moodle/user/view.php?id=68&course=1,19,0,0
1734359487828,44,/moodle/user/view.php-199-1,200,OK,Thread Group 1-2,text,true,,6826,525,6,6,https://cse.buet.ac.bd/moodle/user/profile.php?id=68,43,0,0
1734359487827,75,/moodle/course/view.php-190,200,OK,Thread Group 1-4,text,true,,10800,1566,6,6,https://cse.buet.ac.bd/moodle/login/index.php,25,0,0
1734359487827,25,/moodle/course/view.php-190-0,303,See Other,Thread Group 1-4,text,true,,2099,524,6,6,https://cse.buet.ac.bd/moodle/course/view.php?id=84,25,0,0
1734359487852,19,/moodle/course/view.php-190-1,303,See Other,Thread Group 1-4,text,true,,2010,524,6,6,https://cse.buet.ac.bd/moodle/enrol/index.php?id=84,19,0,0
1734359487872,30,/moodle/course/view.php-190-2,200,OK,Thread Group 1-4,text,true,,6691,518,6,6,https://cse.buet.ac.bd/moodle/login/index.php,29,0,0
1734359487844,61,/moodle/user/view.php-199,200,OK,Thread Group 1-1,text,true,,8850,1056,6,6,https://cse.buet.ac.bd/moodle/user/profile.php?id=68,18,0,0
1734359487844,18,/moodle/user/view.php-199-0,303,See Other,Thread Group 1-1,text,true,,2024,531,6,6,https://cse.buet.ac.bd/moodle/user/view.php?id=68&course=1,18,0,0
1734359487862,43,/moodle/user/view.php-199-1,200,OK,Thread Group 1-1,text,true,,6826,525,6,6,https://cse.buet.ac.bd/moodle/user/profile.php?id=68,42,0,0
1734359487873,77,/moodle/course/view.php-201,200,OK,Thread Group 1-2,text,true,,10802,1566,6,6,https://cse.buet.ac.bd/moodle/login/index.php,32,0,0
1734359487873,32,/moodle/course/view.php-201-0,303,See Other,Thread Group 1-2,text,true,,2099,524,6,6,https://cse.buet.ac.bd/moodle/course/view.php?id=95,32,0,0
1734359487905,17,/moodle/course/view.php-201-1,303,See Other,Thread Group 1-2,text,true,,2010,524,6,6,https://cse.buet.ac.bd/moodle/enrol/index.php?id=95,17,0,0
1734359487922,28,/moodle/course/view.php-201-2,200,OK,Thread Group 1-2,text,true,,6693,518,6,6,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359487496,459,/submit/firefox-desktop/newtab/1/4c825728-fb4c-4f22-895c-bd1fe3ca2115-181,200,OK,Thread Group 1-5,text,true,,940,3036,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/4c825728-fb4c-4f22-895c-bd1fe3ca2115,459,0,150
1734359487903,70,/moodle/course/view.php-192,200,OK,Thread Group 1-4,text,true,,10802,1566,6,6,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359487903,27,/moodle/course/view.php-192-0,303,See Other,Thread Group 1-4,text,true,,2099,524,6,6,https://cse.buet.ac.bd/moodle/course/view.php?id=86,27,0,0
1734359487930,14,/moodle/course/view.php-192-1,303,See Other,Thread Group 1-4,text,true,,2010,524,6,6,https://cse.buet.ac.bd/moodle/enrol/index.php?id=86,14,0,0
1734359487944,29,/moodle/course/view.php-192-2,200,OK,Thread Group 1-4,text,true,,6693,518,6,6,https://cse.buet.ac.bd/moodle/login/index.php,29,0,0
1734359487906,71,/moodle/course/view.php-201,200,OK,Thread Group 1-1,text,true,,10803,1566,6,6,https://cse.buet.ac.bd/moodle/login/index.php,26,0,0
1734359487906,26,/moodle/course/view.php-201-0,303,See Other,Thread Group 1-1,text,true,,2099,524,6,6,https://cse.buet.ac.bd/moodle/course/view.php?id=95,26,0,0
1734359487932,14,/moodle/course/view.php-201-1,303,See Other,Thread Group 1-1,text,true,,2010,524,6,6,https://cse.buet.ac.bd/moodle/enrol/index.php?id=95,14,0,0
1734359487946,31,/moodle/course/view.php-201-2,200,OK,Thread Group 1-1,text,true,,6694,518,6,6,https://cse.buet.ac.bd/moodle/login/index.php,30,0,0
1734359487951,49,/moodle/calendar/view.php-203,200,OK,Thread Group 1-2,text,true,,8346,534,6,6,https://cse.buet.ac.bd/moodle/calendar/view.php?view=upcoming,48,0,0
1734359487978,52,/moodle/calendar/view.php-203,200,OK,Thread Group 1-1,text,true,,8343,534,6,6,https://cse.buet.ac.bd/moodle/calendar/view.php?view=upcoming,51,0,0
1734359487975,69,/moodle/course/view.php-194,200,OK,Thread Group 1-4,text,true,,10798,1566,6,6,https://cse.buet.ac.bd/moodle/login/index.php,26,0,0
1734359487975,26,/moodle/course/view.php-194-0,303,See Other,Thread Group 1-4,text,true,,2099,524,6,6,https://cse.buet.ac.bd/moodle/course/view.php?id=89,26,0,0
1734359488001,15,/moodle/course/view.php-194-1,303,See Other,Thread Group 1-4,text,true,,2010,524,6,6,https://cse.buet.ac.bd/moodle/enrol/index.php?id=89,15,0,0
1734359488016,28,/moodle/course/view.php-194-2,200,OK,Thread Group 1-4,text,true,,6689,518,6,6,https://cse.buet.ac.bd/moodle/login/index.php,27,0,0
1734359488001,51,/moodle/my/courses.php-204,200,OK,Thread Group 1-2,text,true,,8815,548,6,6,https://cse.buet.ac.bd/moodle/my/courses.php,50,0,0
1734359487956,118,/complete/search-183,200,OK,Thread Group 1-5,text,true,,8055,291,6,6,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,118,0,0
1734359488030,50,/moodle/my/courses.php-204,200,OK,Thread Group 1-1,text,true,,8817,548,6,6,https://cse.buet.ac.bd/moodle/my/courses.php,49,0,0
1734359488053,49,/moodle/course/index.php-205,200,OK,Thread Group 1-2,text,true,,8120,533,6,6,https://cse.buet.ac.bd/moodle/course/index.php,48,0,0
1734359487867,250,/complete/search-177,200,OK,Thread Group 1-6,text,true,,8055,291,6,6,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,249,0,147
1734359487840,282,/submit/firefox-desktop/pageload/1/7056d988-e775-4a21-a4d0-627003d73994-198,200,OK,Thread Group 1-3,text,true,,812,4596,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/7056d988-e775-4a21-a4d0-627003d73994,282,0,0
1734359488045,78,/moodle/course/view.php-196,200,OK,Thread Group 1-4,text,true,,10799,1566,6,6,https://cse.buet.ac.bd/moodle/login/index.php,28,0,0
1734359488045,28,/moodle/course/view.php-196-0,303,See Other,Thread Group 1-4,text,true,,2099,524,6,6,https://cse.buet.ac.bd/moodle/course/view.php?id=92,28,0,0
1734359488073,15,/moodle/course/view.php-196-1,303,See Other,Thread Group 1-4,text,true,,2010,524,6,6,https://cse.buet.ac.bd/moodle/enrol/index.php?id=92,14,0,0
1734359488088,35,/moodle/course/view.php-196-2,200,OK,Thread Group 1-4,text,true,,6690,518,6,6,https://cse.buet.ac.bd/moodle/login/index.php,34,0,0
1734359488080,47,/moodle/course/index.php-205,200,OK,Thread Group 1-1,text,true,,8122,533,6,6,https://cse.buet.ac.bd/moodle/course/index.php,46,0,0
